name,question,response
Trump Bot,"Alexa, open Trump Bot","Welcome to Trump Bot. Trump Bot inform you of the latest Trump's tweet. Try saying, what is latest tweet."
Trump Bot,help,"Try saying, what is latest tweet."
Trump Bot,stop,bye.
Trump Bot,quit,
Trump Bot,"Alexa, open Trump Bot","Welcome to Trump Bot. Trump Bot inform you of the latest Trump's tweet. Try saying, what is latest tweet."
Trump Bot,help,"Try saying, what is latest tweet."
Trump Bot,stop,bye.
Trump Bot,quit,
Maryland Fishing Report,"Alexa, open Maryland Fishing Report","Currently, in Maryland New York it's 31 degrees Fahrenheit with clear skies. Today, you can expect partly sunny weather, with a high of 51 degrees and a low of 28 degrees."
Maryland Fishing Report,help,"For Help, please visit the help pages on the Amazon web site."
Maryland Fishing Report,stop,
Maryland Fishing Report,quit,
Maryland Fishing Report,"Alexa, open Maryland Fishing Report","Right now in Maryland New York, it's 31 degrees Fahrenheit with clear skies. Today's forecast has partly sunny weather, with a high of 51 degrees and a low of 28 degrees."
Maryland Fishing Report,help,"For Help, please visit the help pages on the Amazon web site."
Maryland Fishing Report,stop,
Maryland Fishing Report,quit,
Maryland Fishing Report,"Alexa, open Maryland Fishing Report","In Maryland New York, it's 31 degrees Fahrenheit with clear skies. Today, you can look for partly sunny weather, with a high of 51 degrees and a low of 28 degrees."
Maryland Fishing Report,help,"For Help, please visit the help pages on the Amazon web site."
Maryland Fishing Report,stop,
Maryland Fishing Report,quit,
What's Up With Trump,"Alexa, open What's Up With Trump","For news on President Donald Trump, try asking by provider. For example, you can say ""give me news from CNN"" or ""give me news from Fox."""
What's Up With Trump,help,"For Help, please visit the help pages on the Amazon web site."
What's Up With Trump,stop,
What's Up With Trump,quit,
What's Up With Trump,"Alexa, open What's Up With Trump","For news on President Donald Trump, try asking by provider. For example, you can say ""give me news from CNN"" or ""give me news from Fox."""
What's Up With Trump,help,"For Help, please visit the help pages on the Amazon web site."
What's Up With Trump,stop,
What's Up With Trump,quit,
What's Up With Trump,"Alexa, open What's Up With Trump","For news on President Donald Trump, try asking by provider. For example, you can say ""give me news from CNN"" or ""give me news from Fox."""
What's Up With Trump,help,"For Help, please visit the help pages on the Amazon web site."
What's Up With Trump,stop,
What's Up With Trump,quit,
Fantasy Football ADP,"Alexa, open Fantasy Football ADP","I'm sorry, but you have to have a head to head fantasy league connected to your Yahoo account to use this skill. Your league is not a head to head league.Users with points leagues and Pick ‘Em are currently not able to check their teams and games using this skill.In order to use this skill you'll need to join a head to head league and setup a team using the Yahoo Fantasy Football mobile app or website. Once you've done that, come back and I'll be happy to help."
Fantasy Football ADP,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy Football ADP,stop,
Fantasy Football ADP,quit,
Fantasy Football ADP,"Alexa, open Fantasy Football ADP","I'm sorry, but you have to have a head to head fantasy league connected to your Yahoo account to use this skill. Your league is not a head to head league.Users with points leagues and Pick ‘Em are currently not able to check their teams and games using this skill.In order to use this skill you'll need to join a head to head league and setup a team using the Yahoo Fantasy Football mobile app or website. Once you've done that, come back and I'll be happy to help."
Fantasy Football ADP,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy Football ADP,stop,
Fantasy Football ADP,quit,
Fantasy Football ADP,"Alexa, open Fantasy Football ADP","I'm sorry, but you have to have a head to head fantasy league connected to your Yahoo account to use this skill. Your league is not a head to head league.Users with points leagues and Pick ‘Em are currently not able to check their teams and games using this skill.In order to use this skill you'll need to join a head to head league and setup a team using the Yahoo Fantasy Football mobile app or website. Once you've done that, come back and I'll be happy to help."
Fantasy Football ADP,help,"For Help, please visit the help pages on the Amazon web site."
Fantasy Football ADP,stop,
Fantasy Football ADP,quit,
NBC 6 News - South Florida,"Alexa, open NBC 6 News - South Florida",You have NBC News enabled. Do you want to open it?
NBC 6 News - South Florida,Yes,"Welcome to nbc news,you can ask what's trending get the top topics or ask for breaking news. Which would you like to hear?"
NBC 6 News - South Florida,help,"“Thanks for being patient. We are not as good as lester holt.The NBC news skill is your voice guide to the latest news stories on NBC news dot com.You can ask for what's trending or for breaking news,or for our top topics, like Politics, Business, and health.Don't forget to check NBC news dot com for more in-depth coverage.What would you like to listen to?"
NBC 6 News - South Florida,stop,Good bye .
NBC 6 News - South Florida,quit,
Tide pooler,"Alexa, open Tide pooler","Welcome to tide guide. I can give you the high and low tide times for many coastal locations. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide pooler,help,"Tide guide is a skill that will give you the high and low tide for a specific coastal location. If tide guide cannot find the specified location, it will try to find a know location within 100 miles. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide pooler,stop,Goodbye
Tide pooler,quit,
Tide pooler,"Alexa, open Tide pooler","Welcome to tide guide. I can give you the high and low tide times for many coastal locations. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide pooler,help,"Tide guide is a skill that will give you the high and low tide for a specific coastal location. If tide guide cannot find the specified location, it will try to find a know location within 100 miles. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide pooler,stop,Goodbye
Tide pooler,quit,
Tide pooler,"Alexa, open Tide pooler","Welcome to tide guide. I can give you the high and low tide times for many coastal locations. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide pooler,help,"Tide guide is a skill that will give you the high and low tide for a specific coastal location. If tide guide cannot find the specified location, it will try to find a know location within 100 miles. Supported phrases include: What are the high tides for Santa Barbara? What are the tides for Los Angeles on Tuesday? What is the next low tide in Boston? and set my default city and state to Miami, Florida. If you set a default city and state you simply have to say, What are the tides today. Which city or location would you like the tide report for?"
Tide pooler,stop,Goodbye
Tide pooler,quit,
Houston Texans Flash Briefing,"Alexa, open Houston Texans Flash Briefing",Here's your news.
Houston Texans Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Houston Texans Flash Briefing,stop,
Houston Texans Flash Briefing,quit,
UGA Roster,"Alexa, open UGA Roster","Hmm, I don't know that one."
UGA Roster,help,"For Help, please visit the help pages on the Amazon web site."
UGA Roster,stop,
UGA Roster,quit,
UGA Roster,"Alexa, open UGA Roster","Hmm, I don't know that one."
UGA Roster,help,"For Help, please visit the help pages on the Amazon web site."
UGA Roster,stop,
UGA Roster,quit,
UGA Roster,"Alexa, open UGA Roster","Sorry, I'm not sure."
UGA Roster,help,"For Help, please visit the help pages on the Amazon web site."
UGA Roster,stop,
UGA Roster,quit,
VOA News in Chinese,"Alexa, open VOA News in Chinese","alexa open voa news, in Chinese is"
VOA News in Chinese,help,"For Help, please visit the help pages on the Amazon web site."
VOA News in Chinese,stop,
VOA News in Chinese,quit,
FOX6 WITI Milwaukee News,"Alexa, open FOX6 WITI Milwaukee News","Sorry, I don't know that."
FOX6 WITI Milwaukee News,help,"For Help, please visit the help pages on the Amazon web site."
FOX6 WITI Milwaukee News,stop,
FOX6 WITI Milwaukee News,quit,
Games Back,"Alexa, open Games Back","Sorry, I don't know that one."
Games Back,help,"For Help, please visit the help pages on the Amazon web site."
Games Back,stop,
Games Back,quit,
Games Back,"Alexa, open Games Back","Sorry, I don't know that."
Games Back,help,"For Help, please visit the help pages on the Amazon web site."
Games Back,stop,
Games Back,quit,
Games Back,"Alexa, open Games Back","Sorry, I don't know that one."
Games Back,help,"For Help, please visit the help pages on the Amazon web site."
Games Back,stop,
Games Back,quit,
Beat Navy,"Alexa, open Beat Navy","Sorry, I’m not sure about that."
Beat Navy,help,"For Help, please visit the help pages on the Amazon web site."
Beat Navy,stop,
Beat Navy,quit,
Beat Navy,"Alexa, open Beat Navy","Sorry, I don't know that one."
Beat Navy,help,"For Help, please visit the help pages on the Amazon web site."
Beat Navy,stop,
Beat Navy,quit,
Beat Navy,"Alexa, open Beat Navy","Hmm, I'm not sure."
Beat Navy,help,"For Help, please visit the help pages on the Amazon web site."
Beat Navy,stop,
Beat Navy,quit,
LinkedIn,"Alexa, open LinkedIn",
LinkedIn,help,"For Help, please visit the help pages on the Amazon web site."
LinkedIn,stop,
LinkedIn,quit,
LinkedIn,"Alexa, open LinkedIn",
LinkedIn,help,"For Help, please visit the help pages on the Amazon web site."
LinkedIn,stop,
LinkedIn,quit,
LinkedIn,"Alexa, open LinkedIn",
LinkedIn,help,"For Help, please visit the help pages on the Amazon web site."
LinkedIn,stop,
LinkedIn,quit,
World Cup Daily,"Alexa, open World Cup Daily","el balance de la selección de Colombia, impetu y coraje. Ganan en Florida"
World Cup Daily,help,"For Help, please visit the help pages on the Amazon web site."
World Cup Daily,stop,
World Cup Daily,quit,
World Cup Daily,"Alexa, open World Cup Daily","el balance de la selección de Colombia, impetu y coraje. Ganan en Florida"
World Cup Daily,help,"For Help, please visit the help pages on the Amazon web site."
World Cup Daily,stop,
World Cup Daily,quit,
World Cup Daily,"Alexa, open World Cup Daily","el balance de la selección de Colombia, impetu y coraje. Ganan en Florida"
World Cup Daily,help,"For Help, please visit the help pages on the Amazon web site."
World Cup Daily,stop,
World Cup Daily,quit,
KSL TV Flash Briefing,"Alexa, open KSL TV Flash Briefing"
KSL TV Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
KSL TV Flash Briefing,stop,
KSL TV Flash Briefing,quit,
LastTrumpTweet,"Alexa, open LastTrumpTweet","Sorry, I’m not sure about that."
LastTrumpTweet,help,"For Help, please visit the help pages on the Amazon web site."
LastTrumpTweet,stop,
LastTrumpTweet,quit,
LastTrumpTweet,"Alexa, open LastTrumpTweet","Sorry, I’m not sure about that."
LastTrumpTweet,help,"For Help, please visit the help pages on the Amazon web site."
LastTrumpTweet,stop,
LastTrumpTweet,quit,
LastTrumpTweet,"Alexa, open LastTrumpTweet","Sorry, I’m not sure about that."
LastTrumpTweet,help,"For Help, please visit the help pages on the Amazon web site."
LastTrumpTweet,stop,
LastTrumpTweet,quit,
News 6 WKMG-TV News and Weather - Orlando,"Alexa, open News 6 WKMG-TV News and Weather - Orlando","Sorry, I'm not sure."
News 6 WKMG-TV News and Weather - Orlando,help,"For Help, please visit the help pages on the Amazon web site."
News 6 WKMG-TV News and Weather - Orlando,stop,
News 6 WKMG-TV News and Weather - Orlando,quit,
News 6 WKMG-TV News and Weather - Orlando,"Alexa, open News 6 WKMG-TV News and Weather - Orlando","Hmm, I don't know that."
News 6 WKMG-TV News and Weather - Orlando,help,"For Help, please visit the help pages on the Amazon web site."
News 6 WKMG-TV News and Weather - Orlando,stop,
News 6 WKMG-TV News and Weather - Orlando,quit,
News 6 WKMG-TV News and Weather - Orlando,"Alexa, open News 6 WKMG-TV News and Weather - Orlando","Sorry, I’m not sure about that."
News 6 WKMG-TV News and Weather - Orlando,help,"For Help, please visit the help pages on the Amazon web site."
News 6 WKMG-TV News and Weather - Orlando,stop,
News 6 WKMG-TV News and Weather - Orlando,quit,
The Answer Chicago,"Alexa, open The Answer Chicago","Ok, Here's UV Index"
The Answer Chicago,help,"You can say the name of any city and the state that it is in to get the u.v. index for today in that city. You can also ask me to remember a city and state so you can simply open u.v. index and i will return the u.v. index for your city. For a complete list of things you can say, see the url in the card that has been placed in the alexa app."
The Answer Chicago,stop,
The Answer Chicago,quit,
The Answer Chicago,"Alexa, open The Answer Chicago","Ok, Here's UV Index"
The Answer Chicago,help,"You can say the name of any city and the state that it is in to get the u.v. index for today in that city. You can also ask me to remember a city and state so you can simply open u.v. index and i will return the u.v. index for your city. For a complete list of things you can say, see the url in the card that has been placed in the alexa app."
The Answer Chicago,stop,
The Answer Chicago,quit,
The Answer Chicago,"Alexa, open The Answer Chicago","Ok, Here's UV Index"
The Answer Chicago,help,"You can say the name of any city and the state that it is in to get the u.v. index for today in that city. You can also ask me to remember a city and state so you can simply open u.v. index and i will return the u.v. index for your city. For a complete list of things you can say, see the url in the card that has been placed in the alexa app."
The Answer Chicago,stop,
The Answer Chicago,quit,
Hockey Updates,"Alexa, open Hockey Updates","Hmm, I'm not sure."
Hockey Updates,help,"For Help, please visit the help pages on the Amazon web site."
Hockey Updates,stop,
Hockey Updates,quit,
Hockey Updates,"Alexa, open Hockey Updates","Sorry, I'm not sure."
Hockey Updates,help,"For Help, please visit the help pages on the Amazon web site."
Hockey Updates,stop,
Hockey Updates,quit,
Hockey Updates,"Alexa, open Hockey Updates","Sorry, I don't know that one."
Hockey Updates,help,"For Help, please visit the help pages on the Amazon web site."
Hockey Updates,stop,
Hockey Updates,quit,
Redskins Fan,"Alexa, open Redskins Fan","Welcome to Redskins Fan. You can start by saying, Give me a flash briefing on the Redskins to get team's ranking, previous game result and next game schedule."
Redskins Fan,help,"Say score to get last game score or live game score. Ask Redskins next match up to get scheduled next game. Say rank to get Redskins standing. You can also request super bowl wins to see how many times have the Redskins won the super bowls. Or say fun facts to get more knowledge of Redskins. If you do not hear clearly, say repeat."
Redskins Fan,stop,See you at the game!
Redskins Fan,quit,
Redskins Fan,"Alexa, open Redskins Fan","Welcome to Redskins Fan. You can start by saying, Give me a flash briefing on the Redskins to get team's ranking, previous game result and next game schedule."
Redskins Fan,help,"Say score to get last game score or live game score. Ask Redskins next match up to get scheduled next game. Say rank to get Redskins standing. You can also request super bowl wins to see how many times have the Redskins won the super bowls. Or say fun facts to get more knowledge of Redskins. If you do not hear clearly, say repeat."
Redskins Fan,stop,See you at the game!
Redskins Fan,quit,
Redskins Fan,"Alexa, open Redskins Fan","Welcome to Redskins Fan. You can start by saying, Give me a flash briefing on the Redskins to get team's ranking, previous game result and next game schedule."
Redskins Fan,help,"Say score to get last game score or live game score. Ask Redskins next match up to get scheduled next game. Say rank to get Redskins standing. You can also request super bowl wins to see how many times have the Redskins won the super bowls. Or say fun facts to get more knowledge of Redskins. If you do not hear clearly, say repeat."
Redskins Fan,stop,Come back soon!
Redskins Fan,quit,
KSHB 41 Action News in Kansas City,"Alexa, open KSHB 41 Action News in Kansas City","Sorry, I’m not sure about that."
KSHB 41 Action News in Kansas City,help,"For Help, please visit the help pages on the Amazon web site."
KSHB 41 Action News in Kansas City,stop,
KSHB 41 Action News in Kansas City,quit,
KSHB 41 Action News in Kansas City,"Alexa, open KSHB 41 Action News in Kansas City","Sorry, I don't know that."
KSHB 41 Action News in Kansas City,help,"For Help, please visit the help pages on the Amazon web site."
KSHB 41 Action News in Kansas City,stop,
KSHB 41 Action News in Kansas City,quit,
KSHB 41 Action News in Kansas City,"Alexa, open KSHB 41 Action News in Kansas City","Hmm, I'm not sure."
KSHB 41 Action News in Kansas City,help,"For Help, please visit the help pages on the Amazon web site."
KSHB 41 Action News in Kansas City,stop,
KSHB 41 Action News in Kansas City,quit,
wtfJustHappenedToday.com,"Alexa, open wtfJustHappenedToday.com","Sorry, I don't know that one."
wtfJustHappenedToday.com,help,"For Help, please visit the help pages on the Amazon web site."
wtfJustHappenedToday.com,stop,
wtfJustHappenedToday.com,quit,
wtfJustHappenedToday.com,"Alexa, open wtfJustHappenedToday.com","Sorry, I’m not sure about that."
wtfJustHappenedToday.com,help,"For Help, please visit the help pages on the Amazon web site."
wtfJustHappenedToday.com,stop,
wtfJustHappenedToday.com,quit,
wtfJustHappenedToday.com,"Alexa, open wtfJustHappenedToday.com","Hmm, I don't know that."
wtfJustHappenedToday.com,help,"For Help, please visit the help pages on the Amazon web site."
wtfJustHappenedToday.com,stop,
wtfJustHappenedToday.com,quit,
Daytona Beach News-Journal Online,"Alexa, open Daytona Beach News-Journal Online"
Daytona Beach News-Journal Online,help,"For Help, please visit the help pages on the Amazon web site."
Daytona Beach News-Journal Online,stop,
Daytona Beach News-Journal Online,quit,
Bitcoin Price Flash Briefing,"Alexa, open Bitcoin Price Flash Briefing",1 bit coin is currently worth 5069.81 US dollars
Bitcoin Price Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Bitcoin Price Flash Briefing,stop,
Bitcoin Price Flash Briefing,quit,
KBTX News,"Alexa, open KBTX News","Hmm, I don't know that."
KBTX News,help,"For Help, please visit the help pages on the Amazon web site."
KBTX News,stop,
KBTX News,quit,
KSL Newsradio Traffic Report,"Alexa, open KSL Newsradio Traffic Report",You have Web Analytics enabled. Do you want to open it?
KSL Newsradio Traffic Report,Yes,"Oops! It seems like you haven't linked your account yet. Please use the alexa mobile app or login to your alexa account from a web browser, and go to the skills section. Select webanalytics skill, and click on link account."
KSL Newsradio Traffic Report,help,"For Help, please visit the help pages on the Amazon web site."
KSL Newsradio Traffic Report,stop,
KSL Newsradio Traffic Report,quit,
KSL Newsradio Traffic Report,"Alexa, open KSL Newsradio Traffic Report",You have Web Analytics enabled. Do you want to open it?
KSL Newsradio Traffic Report,Yes,
KSL Newsradio Traffic Report,help,
KSL Newsradio Traffic Report,stop,
KSL Newsradio Traffic Report,quit,
KSL Newsradio Traffic Report,"Alexa, open KSL Newsradio Traffic Report",You have Web Analytics enabled. Do you want to open it?
KSL Newsradio Traffic Report,Yes,"Oops! It seems like you haven't linked your account yet. Please use the alexa mobile app or login to your alexa account from a web browser, and go to the skills section. Select webanalytics skill, and click on link account."
KSL Newsradio Traffic Report,help,"For Help, please visit the help pages on the Amazon web site."
KSL Newsradio Traffic Report,stop,
KSL Newsradio Traffic Report,quit,
Uplifting News,"Alexa, open Uplifting News","Sorry, I’m not sure about that."
Uplifting News,help,"For Help, please visit the help pages on the Amazon web site."
Uplifting News,stop,
Uplifting News,quit,
Uplifting News,"Alexa, open Uplifting News","Sorry, I don't know that."
Uplifting News,help,"For Help, please visit the help pages on the Amazon web site."
Uplifting News,stop,
Uplifting News,quit,
Uplifting News,"Alexa, open Uplifting News","Sorry, I'm not sure."
Uplifting News,help,"For Help, please visit the help pages on the Amazon web site."
Uplifting News,stop,
Uplifting News,quit,
Syfy Wire News,"Alexa, open Syfy Wire News","Hmm, I'm not sure."
Syfy Wire News,help,"For Help, please visit the help pages on the Amazon web site."
Syfy Wire News,stop,
Syfy Wire News,quit,
Syfy Wire News,"Alexa, open Syfy Wire News","Hmm, I'm not sure."
Syfy Wire News,help,"For Help, please visit the help pages on the Amazon web site."
Syfy Wire News,stop,
Syfy Wire News,quit,
Syfy Wire News,"Alexa, open Syfy Wire News","Sorry, I don't know that one."
Syfy Wire News,help,"For Help, please visit the help pages on the Amazon web site."
Syfy Wire News,stop,
Syfy Wire News,quit,
Executive Order Tracker,"Alexa, open Executive Order Tracker",Welcome to Calorie Tracker. What would you like me to do?
Executive Order Tracker,help,"Welcome to Calorie Tracker. Users can keep track of how many calories they have consumed for the day. If you misentered an amount, you can ask Calorie Tracker to remove that amount as well. What would you like me to do?"
Executive Order Tracker,stop,
Executive Order Tracker,quit,
Executive Order Tracker,"Alexa, open Executive Order Tracker",Welcome to Calorie Tracker. What would you like me to do?
Executive Order Tracker,help,"Welcome to Calorie Tracker. Users can keep track of how many calories they have consumed for the day. If you misentered an amount, you can ask Calorie Tracker to remove that amount as well. What would you like me to do?"
Executive Order Tracker,stop,
Executive Order Tracker,quit,
Executive Order Tracker,"Alexa, open Executive Order Tracker",Welcome to Calorie Tracker. What would you like me to do?
Executive Order Tracker,help,"Welcome to Calorie Tracker. Users can keep track of how many calories they have consumed for the day. If you misentered an amount, you can ask Calorie Tracker to remove that amount as well. What would you like me to do?"
Executive Order Tracker,stop,
Executive Order Tracker,quit,
